id;NAME;REGION;PHONE;EMAIL;ADDRESS;OKATO;CODE;autokey
2826;Прокуратура Гудермесского района Чеченской Республики;Чеченская Республика;8 (8715) 29-83-23;gud@95.mailop.ru;366200, Чеченская Республика, г. Гудермес, ул. А. Кадырова, 43 б;96;388587003;FED_GENPROK_ORGANIZATION_2826
1593;Прокуратура Пушкиногорского района Псковской области;Псковская область;8 (811) 46 2-36-75;pushgori@60.mailop.ru;181370, Псковская область, г. Пушкинские горы, ул. Пушкинская, д.40а;58;344876389;FED_GENPROK_ORGANIZATION_1593
2551;Прокуратура Кировского района г. Томска Томской области;Томская область;8 (3822) 532231;kir@70.mailop.ru;634 029, Томская область, г. Томск, ул. Белинского, 14;69;387966477;FED_GENPROK_ORGANIZATION_2551
1916;Прокуратура Большеигнатовского района Республики Мордовия;Республика Мордовия;8 (834-42) 2-11-80;b.ignatovo@13.mailop.ru;431670, РМ, с. Большое Игнатово, ул. Советская, д.17;89;387480052;FED_GENPROK_ORGANIZATION_1916
1695;Байкальская транспортная прокуратура Восточно-Сибирской транспортной прокуратуры;Восточно - Сибирская транспортная прокуратура;8 (30130) 3-26-20;vstp21@vstproc.ru;671701, Республика Бурятия, г.Северобайкальск, проспект 60 лет СССР, д.15;81;382543566;FED_GENPROK_ORGANIZATION_1695
1579;Прокуратура Новосокольнического района Псковской области;Псковская область;8 (811) 44 2-33-01;novosok@60.mailop.ru;182200, Псковская область, г.Новосокольники, ул.Тихмянова, д.24;58;344882404;FED_GENPROK_ORGANIZATION_1579
2566;Томская прокуратура по надзору за соблюдением законов в исправительных учреждениях;Томская область;8 (3822) 534055;tomsk_iu@70.mailop.ru;634 012, Томская область, г. Томск, пр. Кирова, 58 стр. 55;69;387996356;FED_GENPROK_ORGANIZATION_2566
1715;Прокуратура Окинского района Республики Бурятия;Республика Бурятия;8 (30150) 51-2-03;oka@03.mailop.ru;671030, Республика Бурятия, Окинский район, с. Орлик, ул. Школьная, д. 17;81;387184837;FED_GENPROK_ORGANIZATION_1715
1652;Прокуратура Давлекановского района Республики Башкортостан;Республика Башкортостан;8 (34768)3-24-38;dav@02.mailop.ru;453400, Республика Башкортостан, г. Давлеканово, К. Маркса, 65;80;387143276;FED_GENPROK_ORGANIZATION_1652
1676;Прокуратура Октябрьского района г. Уфы Республики Башкортостан;Республика Башкортостан;8 (347) 277-10-06;oktufa@02.mailop.ru;450098, Республика Башкортостан, г. Уфа, ул. Российская, 92;80;387160585;FED_GENPROK_ORGANIZATION_1676
2797;Прокуратура Металлургического района г. Челябинска Челябинской области;Челябинская область;8(351) 735-44-52;Chel05@74.mailop.ru;454031, Челябинская область, г. Челябинск ,улица Социалистическая, дом 22;75;384961078;FED_GENPROK_ORGANIZATION_2797
1951;Прокуратура г. Удачного Республики Саха (Якутия);Республика Саха (Якутия);8 (411-36) 50-2-01;uda@14.mailop.ru;678188, Республика Саха (Якутия), г. Удачный, мкр. Новый город, дом 12;98;387511485;FED_GENPROK_ORGANIZATION_1951
1670;Прокуратура Куюргазинского района Республики Башкортостан;Республика Башкортостан;8 (34757)6-24-89;kui@02.mailop.ru;453360, Республика Башкортостан, с. Ермолаево, пр. Мира, 4;80;387157207;FED_GENPROK_ORGANIZATION_1670
1601;Прокуратура Майкопского района Республики Адыгея;Республика Адыгея (Адыгея);8 (87777) 5-24-78;proc01.02@01.mailop.ru;385730, Республика Адыгея, Майкопский район, п. Тульский, ул. Комсомольская, д. 24;79;384355799;FED_GENPROK_ORGANIZATION_1601
2670;Инзенская межрайонная прокуратура Ульяновской области;Ульяновская область;8 (84241) 2-40-62;inz@73.mailop.ru;433030, Ульяновская область, г.Инза, ул.Красных бойцов, д.36;73;388147969;FED_GENPROK_ORGANIZATION_2670
2590;Прокуратура по надзору за исполнением законов на особо режимных объектах Тульской области;Тульская область;8 (4872) 33-80-97;TULIZORO@71.mailop.ru;300012, Тульская область, г. Тула, ул. Мира, д. 54;70;384928647;FED_GENPROK_ORGANIZATION_2590
1650;Прокуратура г. Уфы Республики Башкортостан;Республика Башкортостан;8 (347)276-46-69;ufy@02.mailop.ru;450077, Республика Башкортостан, г. Уфа, ул. Цюрупы, 83/2;80;387143069;FED_GENPROK_ORGANIZATION_1650
2000;Казанская межрайонная природоохранная прокуратура Волжской межрегиональной природоохранной прокуратуры;Волжская межрегиональная природоохранная прокуратура;8 (843)590-66-36;kazanmpp@mi.ru;420049, Республика Татарстан, г. Казань, ул. Нурсултана Назарбаева, д. 15;92;382512182;FED_GENPROK_ORGANIZATION_2000
2666;Удмуртская природоохранная межрайонная прокуратура;Удмуртская Республика;8 (3412) 60-74-19;priroda@18.mailop.ru;426011, Удмуртская Республика, г.Ижевск, ул.В.Сивкова, 194;94;388113893;FED_GENPROK_ORGANIZATION_2666
1567;Прокуратура Бежаницкого района Псковской области;Псковская область;8 (811) 41 2-11-30;bezh@60.mailop.ru;182840, Псковская область, п.Бежаницы, ул.Советская, д.64-а;58;344877993;FED_GENPROK_ORGANIZATION_1567
2694;Прокуратура Цильнинского района Ульяновской области;Ульяновская область;8 (84245) 2-28-05;cil@73.mailop.ru;433610, Ульяновская область, с.Большое Нагаткино, площадь Революции, д.10;73;388180205;FED_GENPROK_ORGANIZATION_2694
1628;Мелеузовская межрайонная прокуратура Республики Башкортостан;Республика Башкортостан;8 (34764)3-35-20;mel@02.mailop.ru;453850, Республика Башкортостан, г. Мелеуз, ул. Советская, 1;80;387132490;FED_GENPROK_ORGANIZATION_1628
2894;Прокуратура г. Ярославля Ярославской области;Ярославская область;8 (4852) 25-97-24;gorod@yarprok.ru;150054, Ярославская область, г.Ярославль, ул.Свердлова, д.91а;78;385105200;FED_GENPROK_ORGANIZATION_2894
2785;Прокуратура Еткульского района Челябинской области;Челябинская область;8(351-45) 2-11-42;Chel17@74.mailop.ru;456560, Челябинская область, с. Еткуль,улица Октябрьская, дом 38;75;384957409;FED_GENPROK_ORGANIZATION_2785
2642;Прокуратура Дебесского района Удмуртской Республики;Удмуртская Республика;8 (34151) 4–13–44;deb@18.mailop.ru;427060, Удмуртская Республика, с. Дебёсы, ул. Андронова, 2а;94;388092277;FED_GENPROK_ORGANIZATION_2642
2675;Прокуратура Заволжского района г. Ульяновска Ульяновской области;Ульяновская область;8 (8422) 73-55-24;zav@73.mailop.ru;432010, Ульяновская область, г.Ульяновск, ул.Мелекесская, д.4;73;388149793;FED_GENPROK_ORGANIZATION_2675
1679;Прокуратура Салаватского района Республики Башкортостан;Республика Башкортостан;8 (34777)2-11-51;salr@02.mailop.ru;452490, Республика Башкортостан, с. Малояз, ул. 60 лет СССР, 5;80;387160918;FED_GENPROK_ORGANIZATION_1679
983;Прокуратура Петуховского района Курганской области;Курганская область;8-35-235-3-87-55;petukhovo@45.mailop.ru;641640, Курганская область, Петуховский район, г. Петухово, ул. К.Маркса, д. 28;37;386631536;FED_GENPROK_ORGANIZATION_983
2567;Томская транспортная прокуратура Западно-Сибирской транспортной прокуратуры;Западно - Сибирская транспортная прокуратура;8 (382-2) 51-30-83;tomsk.tp@790mailop.ru;643009, Томская область, г. Томск, ул. К.Маркса, д.11;69;382598089;FED_GENPROK_ORGANIZATION_2567
2699;Амурская бассейновая природоохранная прокуратура;Амурская бассейновая природоохранная прокуратура;8 (4212) 31-99-60;abpp_proc@81.mailop.ru;680000, Хабаровский край, г. Хабаровск, ул. Гоголя, д.18;8;359973049;FED_GENPROK_ORGANIZATION_2699
1797;Прокуратура Сарпинского района Республики Калмыкия;Республика Калмыкия;8 (84741) 2-31-70;0800prokrk@08.mailop.ru;359403, Республика Калмыкия, Сараписнкий район, Садовое Село, Дорожная Улица, дом 26;85;384411384;FED_GENPROK_ORGANIZATION_1797
2828;Прокуратура Надтеречного района Чеченской Республики;Чеченская Республика;8 (8713) 29-83-31;nad@95.mailop.ru;366831, Чеченская Республика, с. Знаменское, ул. Дзержинского, 5;96;388587519;FED_GENPROK_ORGANIZATION_2828
2619;Прокуратура Омутинского района Тюменской области;Тюменская область;8 (34544) 3-13-44;omutinkaprok@mail.ru;627070, Тюменская область, с. Омутинское, ул. Шоссейная, д. 44;7100;388064483;FED_GENPROK_ORGANIZATION_2619
1718;Прокуратура Республики Бурятия;Республика Бурятия;8 (3012) 21-24-33;prokrb@03.mailop.ru;670000, Республика Бурятия, г. Улан-Удэ, ул. Борсоева, д. 23а;81;360084074;FED_GENPROK_ORGANIZATION_1718
1731;Прокуратура Агульского района Республики Дагестан;Республика Дагестан;+7 (8722) 55-29-02;aga@05.mailop.ru;368380, Республика Дагестан, Агульский район, с. Тпиг, ул. Багар, д. 34;82;387186816;FED_GENPROK_ORGANIZATION_1731
1899;Прокуратура Куженерского района Республики Марий Эл;Республика Марий Эл;8 (836 37) 9-18-80;prok_kuj@mail.ru;425550, Республика Марий Эл, Куженерский район, п. Куженер, ул. Карла Маркса, 7;88;387417894;FED_GENPROK_ORGANIZATION_1899
2907;Прокуратура Пошехонского района Ярославской области;Ярославская область;8 (48546) 2-21-74;poshehonskay@yarprok.ru;152850, Ярославская область, г.Пошехонье, ул.Советская, д.21;78;385113176;FED_GENPROK_ORGANIZATION_2907
2784;Прокуратура г. Южноуральска Челябинской области;Челябинская область;8(351-34) 4-50-56;Chel48@74.mailop.ru;457040, Челябинская область, г. Южноуральск, улица Спортивная, дом 15В;75;384957155;FED_GENPROK_ORGANIZATION_2784
1915;Прокуратура Большеберезниковского района Республики Мордовия;Республика Мордовия;8 (834-36) 2-31-33;b.berezniki@13.mailop.ru;431720, РМ, с. Большие Березники, ул. Кооперативная, д.41;89;387479774;FED_GENPROK_ORGANIZATION_1915
1665;Прокуратура Кигинского района Республики Башкортостан;Республика Башкортостан;8 (34748)3-07-78;kig@02.mailop.ru;452500, Республика Башкортостан, с. Верхние Киги, ул. Салавата, 3;80;387154435;FED_GENPROK_ORGANIZATION_1665
1847;Прокуратура Троицко-Печорского района Республики Коми;Республика Коми;8 (82138) 9-19-58;tr-pechorsk@11.mailop.ru;169420, п. Троицко-Печорск, ул. Ленина, д. 7;87;387412111;FED_GENPROK_ORGANIZATION_1847
1627;Ишимбайская межрайонная прокуратура Республики Башкортостан;Республика Башкортостан;8 (34794)7-06-62;ishi@02.mailop.ru;453200, Республика Башкортостан, г. Ишимбай, ул. Геологическая, 81;80;387131815;FED_GENPROK_ORGANIZATION_1627
1646;Прокуратура г. Октябрьский Республики Башкортостан;Республика Башкортостан;8 (34767) 3-50-05;okt@02.mailop.ru;452601, Республика Башкортостан, г. Октябрьский, ул. Луначарского, 3А;80;387142524;FED_GENPROK_ORGANIZATION_1646
1872;Прокуратура г. Феодосии Республики Крым;Республика Крым;7 (36562) 9-17-16;feo@82.mailop.ru;298100, Республика Крым, г. Феодосия, ул. Украинская, д. 5;35;384432457;FED_GENPROK_ORGANIZATION_1872
2856;Прокуратура Цивильского района Чувашской Республики - Чувашия;Чувашская Республика - Чувашия;8 (83545) 2-13-61;prokur16@21.mailop.ru;429900, Чувашская Республика, город Цивильск, ул.Кирова, д. 18;97;385015012;FED_GENPROK_ORGANIZATION_2856
1696;Бурятская прокуратура по надзору за соблюдением законов в исправительных учреждениях;Республика Бурятия;8 (3012) 44-01-87;iu@03.mailop.ru;670002, Республика Бурятия, г. Улан-Удэ, ул. Комсомольская, д. 9б;81;387183649;FED_GENPROK_ORGANIZATION_1696
2520;Прокуратура Московского района г. Твери Тверской области;Тверская область;8 (4822) 32-09-71;moskovskaya@69.mailop.ru;ул. Вагжанова, 7, г. Тверь, 170100;28;384882549;FED_GENPROK_ORGANIZATION_2520
2497;Вышневолоцкая межрайоннная прокуратура Тверской области;Тверская область;8 (48233) 6-15-25;vvolochek@69.mailop.ru;ул. Екатерининская, д. 41, г. Вышний Волочек, Тверская область, 171164;28;384857220;FED_GENPROK_ORGANIZATION_2497
2503;Осташковская межрайонная прокуратура Тверской области;Тверская область;8 (48235) 5-21-35;ostashkov@69.mailop.ru;ул. Рабочая, д. 30, г. Осташков, Тверская область, 172730;28;384857654;FED_GENPROK_ORGANIZATION_2503
2815;Челябинская прокуратура по надзору за исполнением законов на особо режимных объектах;Челябинская область;8(351-3) 57-18-29;Chel49@74.mailop.ru;454091, Челябинская область, г. Челябинск,улица Елькина, дом 11;75;384969599;FED_GENPROK_ORGANIZATION_2815
970;Прокуратура Варгашинского района Курганской области;Курганская область;8-35-233-2-10-93;vargashi@45.mailop.ru;641230, Курганская область, Варгашинский район, р.п. Варгаши, ул. Социалистическая, д. 95;37;386611042;FED_GENPROK_ORGANIZATION_970
1730;Махачкалинская транспортная прокуратура Южной транспортной прокуратуры;Южная транспортная прокуратура;8 (8722) 67-28-99;mahachkala_prok@donpac.ru;367001, Республика Дагестан, г. Махачкала, ул. Эмирова, 7;82;385488597;FED_GENPROK_ORGANIZATION_1730
1971;Прокуратура Усть-Майского района Республики Саха (Якутия);Республика Саха (Якутия);8 (411-41) 42-9-28;ust-mai@14.mailop.ru;678620, Республика Саха (Якутия), п. Усть-Мая, пер. Боярова, дом 4;98;387527882;FED_GENPROK_ORGANIZATION_1971
2771;Прокуратура Верхнеуральского района Челябинской области;Челябинская область;8(351-43) 2-24-83;Chel14@74.mailop.ru;457670, Челябинская область, г. Верхнеуральск,улица К. Либкнехта, дом 21А;75;384943993;FED_GENPROK_ORGANIZATION_2771
2581;Прокуратура г. Тулы Тульской области;Тульская область;8 (4872) 33-81-12;TUL@71.mailop.ru;300012, Тульская область, г. Тула, ул. Мира, д. 54;70;384926809;FED_GENPROK_ORGANIZATION_2581
2634;Воткинская межрайоннная прокуратура Удмуртской Республики;Удмуртская Республика;8 (34145) 5–26–44;vot@18.mailop.ru;427430, Удмуртская Республика, г. Воткинск, ул. Кирова, 41;94;388080367;FED_GENPROK_ORGANIZATION_2634
1955;Прокуратура Кобяйского района Республики Саха (Якутия);Республика Саха (Якутия);8 (411-63) 22-2-74;kob@14.mailop.ru;678300, Республика Саха (Якутия), п. Сангар, ул. Ленина, дом 38;98;387513610;FED_GENPROK_ORGANIZATION_1955
1662;Прокуратура Калтасинского района Республики Башкортостан;Республика Башкортостан;8 (34779)4-18-87;kaltas@02.mailop.ru;452860, Республика Башкортостан, с. Калтасы, ул. К .Маркса, 29;80;387149383;FED_GENPROK_ORGANIZATION_1662
995;Железногорская межрайонная прокуратура Курской области;Курская область;8 (47148) 2-47-71;ZHELR@46.mailop.ru;307177, Курская область, г. Железногорск, ул. Горняков, д. 5;38;383561142;FED_GENPROK_ORGANIZATION_995
1883;Прокуратура Симферопольского района Республики Крым;Республика Крым;7 (3652) 799-036;simr@82.mailop.ru;295000, Республика Крым, г. Симферополь, ул. Долгоруковская, д. 2;35;384448347;FED_GENPROK_ORGANIZATION_1883
2743;Прокуратура города Нижневартовска Ханты-Мансийского автономного округа - Югра;Ханты-Мансийский автономный округ - Югра (Тюменская область);8-3466-49-89-08;nizhg@prokhmao.ru;628601, Ханты-Мансийский автономный округ-Югра, г. Нижневартовск, ул. Мусы Джалиля, д. 14;7110;388226140;FED_GENPROK_ORGANIZATION_2743
2721;Прокуратура Краснофлотского района г. Хабаровска Хабаровского края;Хабаровский край;8 (421-2) 21-21-09;krf.phk@181.mailop.ru;680033, Хабаровский край, г. Хабаровск, ул. Карла Маркса, д 107/1;8;388186678;FED_GENPROK_ORGANIZATION_2721
2822;Прокуратура Веденского района Чеченской Республики;Чеченская Республика;8 (8713) 29-83-11;ved@95.mailop.ru;366337, Чеченская Республика, с. Ведено, ул. М. Ушаева, 4;96;388586717;FED_GENPROK_ORGANIZATION_2822
2678;Прокуратура Кузоватовского района Ульяновской области;Ульяновская область;8 (84237) 2-14-60;kuz@73.mailop.ru;433760, Ульяновская область, р.п.Кузоватово, ул.Октябрьская, д.9а;73;388151865;FED_GENPROK_ORGANIZATION_2678
1661;Прокуратура Калининского района г. Уфы Республики Башкортостан;Республика Башкортостан;8 (347) 242-94-15;kalinufa@02.mailop.ru;450040, Республика Башкортостан, г. Уфа, ул. Первомайская, 30А;80;387148390;FED_GENPROK_ORGANIZATION_1661
2837;Алатырская межрайонная прокуратура Чувашской Республики - Чувашия;Чувашская Республика - Чувашия;8 (83531) 2-31-51;prokur1@21.mailop.ru;429826, Чувашская Республика, город Алатырь, ул. Комсомола, д.8;97;384999437;FED_GENPROK_ORGANIZATION_2837
1878;Прокуратура Ленинского района Республики Крым;Республика Крым;7 (36557) 7-71-36;len@82.mailop.ru;298200, Республика Крым, пгт. Ленина, ул. Геологическая, д. 17;35;384437371;FED_GENPROK_ORGANIZATION_1878
1680;Прокуратура Советского района г. Уфы Республики Башкортостан;Республика Башкортостан;8 (347) 223-58-89;sov@02.mailop.ru;450059, Республика Башкортостан, г. Уфа, Пр.Октября, 29;80;387161617;FED_GENPROK_ORGANIZATION_1680
1882;Прокуратура Республики Крым;Республика Крым;7 (3652)773-834, 7 (978) 05362-08, 7(3652)773-842, 7(3652)773-856;sekretar@82.mailop.ru;295015, Республика Крым, г. Симферополь, ул. Севастопольская, д. 21;35;360084787;FED_GENPROK_ORGANIZATION_1882
2507;Прокуратура Жарковского района Тверской области;Тверская область;8 (48273) 2-15-34;jarki@69.mailop.ru;ул. Красноармейская, д. 1, п. Жарковский, Тверская область, 172460;28;384861216;FED_GENPROK_ORGANIZATION_2507
2633;Ялуторовская межрайонная прокуратура Тюменской области;Тюменская область;8 (34535) 3-96-70;yalprokyror@mail.ru;627010, Тюменская область, г. Ялуторовск, ул. Свердлова, д. 30;7100;388071273;FED_GENPROK_ORGANIZATION_2633
2530;Прокуратура Тверской области;Тверская область;8 (4822) 50-60-11;proktver@69.mailop.ru;ул. Симеоновская, 27, г. Тверь, 170100;28;360131926;FED_GENPROK_ORGANIZATION_2530
2624;Прокуратура Уватского района Тюменской области;Тюменская область;8 (34561) 2-80-96;procuvat@yandex.ru;626170, Тюменская область, с. Уват, ул. Иртышская, д. 19;7100;388065744;FED_GENPROK_ORGANIZATION_2624
2674;Прокуратура Железнодорожного района г. Ульяновска Ульяновской области;Ульяновская область;8 (8422) 73-54-91;zel@73.mailop.ru;432035, Ульяновская область, г.Ульяновск, пр-т Гая, д.59 / 2а;73;388149714;FED_GENPROK_ORGANIZATION_2674
1701;Прокуратура Баунтовского района Республики Бурятия;Республика Бурятия;8 (30153) 41-5-58;baunt@03.mailop.ru;671510, Республика Бурятия, Баунтовский район, с. Багдарин, ул. Комсомольская, д. 1;81;387183747;FED_GENPROK_ORGANIZATION_1701
2535;Тверская межрайонная природоохранная прокуратура Волжской межрегиональной природоохранной прокуратуры;Волжская межрегиональная природоохранная прокуратура;8 (482-2)58-58-62;tmpp_prokuratura@mail.ru;170008, Тверская область, г. Тверь, проспект Победы, д. 35;28;382519551;FED_GENPROK_ORGANIZATION_2535
2769;Прокуратура Брединского района Челябинской области;Челябинская область;8(351-41) 3-45-28;Chel12@74.mailop.ru;457310, Челябинская область, п. Бреды, улица Милицейская, дом 36;75;384943713;FED_GENPROK_ORGANIZATION_2769
2697;Ульяновская прокуратура по надзору за соблюдением законов в исправительных учреждениях;Ульяновская область;8 (8422) 27-99-64;iu@73.mailop.ru;432071, Ульяновская область, г.Ульяновск, ул.Гагарина, д.34;73;388180505;FED_GENPROK_ORGANIZATION_2697
2682;Прокуратура Николаевского района Ульяновской области;Ульяновская область;8 (84247) 2-31-55;nik@73.mailop.ru;433810, Ульяновская область, р.п.Николаевка, ул.Советская, д.56;73;388154377;FED_GENPROK_ORGANIZATION_2682
2613;Прокуратура Голышмановского района Тюменской области;Тюменская область;8 (34546) 2-50-07;golprok@inbox.ru;627300, Тюменская область, р. п. Голышманово, ул. Красноармейская, д. 102;7100;388061616;FED_GENPROK_ORGANIZATION_2613
2800;Прокуратура Октябрьского района Челябинской области;Челябинская область;8(351-58) 5-13-87;Chel37@74.mailop.ru;457170, Челябинская область, с. Октябрьское, улица Восточная, дом 50;75;384962354;FED_GENPROK_ORGANIZATION_2800
1897;Прокуратура Звениговского района Республики Марий Эл;Республика Марий Эл;8 (836 45) 7-16-52;prok_zvenig@mail.ru;425060, Республика Марий Эл, Звениговский район, г. Звенигово, ул. Садовая, 1;88;387417829;FED_GENPROK_ORGANIZATION_1897
2778;Прокуратура г. Кыштыма Челябинской области;Челябинская область;8(351-51) 4-45-19;Chel29@74.mailop.ru;456870, Челябинская область, г. Кыштым, улица Калинина, дом 193;75;384944850;FED_GENPROK_ORGANIZATION_2778
2572;Ефремовская межрайонная прокуратура Тульской области;Тульская область;8 (48741) 6-37-81;EFR@71.mailop.ru;301840, Тульская область, Ефремовский район, г. Ефремов, ул. Гоголя, д. 17;70;384905891;FED_GENPROK_ORGANIZATION_2572
1615;Прокуратура Усть-Канского района Республики Алтай;Республика Алтай;8 (38847) 22-3-76;ust-kan@04.mailop.ru;649450, Республика Алтай, Усть-Канский район, с. Усть-Кан, ул. Лесная, д. 8;84;387112710;FED_GENPROK_ORGANIZATION_1615
1643;Прокуратура г. Агидель Республики Башкортостан;Республика Башкортостан;8 (34731) 2-82-25;agid@02.mailop.ru;452920, Республика Башкортостан, г. Агидель, ул. Первых строителей, 7А;80;387142299;FED_GENPROK_ORGANIZATION_1643
2492;Тамбовская прокуратура по надзору за соблюдением законов в исправительных учреждениях;Тамбовская область;8-475-2 75-53-89;prokiu@68.mailop.ru;392002, Тамбовская область, г. Тамбов, ул. Уборевича, дом №2;68;387958778;FED_GENPROK_ORGANIZATION_2492
961;Прокуратура Центрального района г. Красноярска;Красноярский край;8 (391) 212-09-14;krpro101@24.mailop.ru;660017, г. Красноярск, ул. Бограда, д. 65;4;386584703;FED_GENPROK_ORGANIZATION_961
1732;Прокуратура Акушинского района Республики Дагестан;Республика Дагестан;+7 (8722) 55-29-03;akusha@05.mailop.ru;368280, Республика Дагестан, Акушинский район, с. Акуша, ул. Алигаджи-Акушинского, д. 37;82;387186857;FED_GENPROK_ORGANIZATION_1732
1717;Прокуратура Прибайкальского района Республики Бурятия;Республика Бурятия;8 (30144) 52-2-21;pribaikalie@03.mailop.ru;671260, Республика Бурятия, Прибайкальский район, с. Турунтаево, ул. Спортивная, д. 5а;81;387184964;FED_GENPROK_ORGANIZATION_1717
1960;Прокуратура Нижнеколымского района Республики Саха (Якутия);Республика Саха (Якутия);8 (411-57)22-4-77;niz@14.mailop.ru;678830, Республика Саха (Якутия), п. Черский, ул. Бурнашева, дом 14;98;387523037;FED_GENPROK_ORGANIZATION_1960
1740;Прокуратура г. Избербаш Республики Дагестан;Республика Дагестан;+7 (87245) 2- 49-01;izberbash@05.mailop.ru;"368500 Республика Дагестан, г. Избербаш, ул. Маяковского, д. 117 ""а""";82;387187649;FED_GENPROK_ORGANIZATION_1740
1594;Прокуратура Пыталовского района Псковской области;Псковская область;8 (811) 47 2-23-85;pitalovo@60.mailop.ru;181410, Псковская область, Пыталово, ул. Красноармейская, д. 37;58;344876467;FED_GENPROK_ORGANIZATION_1594
1785;Прокуратура Назрановского района Республики Ингушетия;Республика Ингушетия;(8-8732) 22-41-72;nzr.raion-prok@mail.ru;386101, РИ, г. Назрань, ул. Фабричная, 11/1;26;384397825;FED_GENPROK_ORGANIZATION_1785
2739;Прокуратура города Белоярский Ханты-Мансийского автономного округа - Югра;Ханты-Мансийский автономный округ - Югра (Тюменская область);8-34670-2-77-62;bel@prokhmao.ru;628163, Ханты-Мансийский автономный округ-Югра, г. Белоярский, ул. Центральная, д. 22;7110;388223694;FED_GENPROK_ORGANIZATION_2739
1949;Прокуратура г. Мирного Республики Саха (Якутия);Республика Саха (Якутия);8 (411-36) 3-41-68;mir@14.mailop.ru;678174, Республика Саха (Якутия), г. Мирный, ул. Комсомольская, дом 14;98;387511082;FED_GENPROK_ORGANIZATION_1949
1985;Прокуратура Кировского района Республики Северная Осетия - Алания;Республика Северная Осетия-Алания;8 (86735) 5-07-69 (добавочный 0002);kirov@15.mailop.ru;363600, РСО-Алания, Кировский район, с. Эльхотово, ул. Зортова, д.16;90;384454052;FED_GENPROK_ORGANIZATION_1985
1635;Прокуратура Бакалинского района Республики Башкортостан;Республика Башкортостан;8 (34742)3-27-89;bak@02.mailop.ru;452650, Республика Башкортостан, с. Бакалы, ул. Ленина, 106;80;387137685;FED_GENPROK_ORGANIZATION_1635
1933;Прокуратура Теньгушевского района Республики Мордовия;Республика Мордовия;8 (834-46) 2-16-60;tengushevo@13.mailop.ru;431210, РМ, с. Теньгушево, ул. Ленина, д.61;89;387492634;FED_GENPROK_ORGANIZATION_1933
1585;Прокуратура Порховского района Псковской области;Псковская область;8 (811) 34 2-13-77;porhov@60.mailop.ru;182620, Псковская область, Порхов, ул.Плеханова, д.3;58;344881257;FED_GENPROK_ORGANIZATION_1585
1606;Горно - Алтайская транспортная прокуратура Западно-Сибирской транспортной прокуратуры;Западно - Сибирская транспортная прокуратура;8 (388-2) 24-8535;gorno-altaisk.tp@790.mailop.ru;649002, Республика Алтай, г. Горно-Алтайск, ул. Строителей, д.10;84;382610753;FED_GENPROK_ORGANIZATION_1606
2803;Прокуратура Советского района г. Челябинска Челябинской области;Челябинская область;8(351) 779-50-23;Chel06@74.mailop.ru;454007, Челябинская область, г. Челябинск, улица Белостоцкого, дом 23;75;384964322;FED_GENPROK_ORGANIZATION_2803
1782;Прокуратура г. Магас Республики Ингушетия;Республика Ингушетия;(8-8732) 22-43-65;prok-magas@mail.ru;386101, РИ, г. Назрань, ул. Фабричная, 9;26;384397389;FED_GENPROK_ORGANIZATION_1782
2653;Прокуратура Малопургинского района Удмуртской Республики;Удмуртская Республика;8 (34138) 4–12–65;mal@18.mailop.ru;427820, Удмуртская Республика, с.Малая Пурга, ул. Колхозная, 33;94;388097049;FED_GENPROK_ORGANIZATION_2653
2596;Прокуратура Ясногорского района Тульской области;Тульская область;8 (48766) 2-13-94;IAS@71.mailop.ru;301030, Тульская область, Ясногорский район, г. Ясногорск, ул. Д. Щербина, д. 8;70;384928163;FED_GENPROK_ORGANIZATION_2596
1993;Альметьевская городская прокуратура Республики Татарстан;Республика Татарстан (Татарстан);8 (8553) 32-59-44;alm.prok@16.mailop.ru;423450, Республика Татарстан, город Альметьевск, улица Марджани, 84;92;384642434;FED_GENPROK_ORGANIZATION_1993
2571;Богородицкая межрайонная прокуратура Тульской области;Тульская область;8 (48761) 2-19-87;BOG@71.mailop.ru;301836, Тульская область, Богородицкий район, г. Богородицк, ул. Луначарского, д. 25;70;384905690;FED_GENPROK_ORGANIZATION_2571
2501;Нелидовская межрайоннная прокуратура Тверской области;Тверская область;8 (48266) 5-16-53;nelidovo@69.mailop.ru;ул. Карбышева, д. 15, г. Нелидово, Тверская область, 172523;28;384857607;FED_GENPROK_ORGANIZATION_2501
2758;Югорская межрайонная прокуратура Ханты-Мансийского автономного округа-Югра;Ханты-Мансийский автономный округ - Югра (Тюменская область);8-34675-77-968;ygorsk@prokhmao.ru;628260, Ханты-Мансийский автономный округ-Югра, г. Югорск, ул. Железнодорожная, д. 33;7110;388227353;FED_GENPROK_ORGANIZATION_2758
1939;Нерюнгринская транспортная прокуратура Дальневосточной транспортной прокуратуры;Дальневосточная транспортная прокуратура;8 (4114) 77-35-47;nerungri@dvtp.ru;678990, Республика Саха (Якутия), п. Беркакит, ул. Дорожников, д. 4;98;382585057;FED_GENPROK_ORGANIZATION_1939
2724;Прокуратура района имени Лазо Хабаровского края;Хабаровский край;8 (421-54) 24-9-02;lazo.phk@181.mailop.ru;682910, Хабаровский край, район имени Лазо, пос. Переяславка, пер. Ленина, 5;8;388188248;FED_GENPROK_ORGANIZATION_2724
1605;Теучежская межрайонная прокуратура Республики Адыгея;Республика Адыгея (Адыгея);8 (87772) 9-16-69;proc01.08@01.mailop.ru;385200, Республика Адыгея, г. Адыгейск, ул. Ленина, д. 13;79;384357000;FED_GENPROK_ORGANIZATION_1605
